,yelpID,Phone,alias,name,category,rating,review_count,address,city,state,zipcode
141,2ZrbaulkL_VURdmyrXESRA,(206) 502-6663,hot-pot-king-seattle-3,Hot Pot King,Hot Pot,4.0,22,710 8th Ave S,Seattle,WA,98104
142,1x195MEeNE5lRHjdtd8I_w,(206) 343-1415,pizza-pi-vegan-pizzeria-seattle-2,Pizza Pi Vegan Pizzeria,"Pizza, Vegan",4.0,351,5500 University Way NE,Seattle,WA,98105
143,w29GDwFn80F-5cNIEoLlQw,(206) 547-7217,taco-time-seattle-6,Taco Time,Mexican,3.0,74,2212 North 45th,Seattle,WA,98103
144,Nv0MXhWcNjsh6eicDdeWRQ,(425) 637-7444,freshii-bellevue,Freshii,"Fast Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",3.0,65,2039 Bellevue Square,Bellevue,WA,98004
145,M4SuI7Ww6lH4q4iWHn4H5A,(206) 624-1756,place-pigalle-seattle,Place Pigalle,French,4.0,437,81 Pike St,Seattle,WA,98101
146,Wz8DB_n51EQ25f2cuiZpjA,(206) 762-0915,country-deli-grocery-seattle,Country Deli-Grocery,Grocery,4.5,6,7789 Highland Park Way SW,Seattle,WA,98106
147,Kw_DlrX6isDpbTOu7K9cxw,(206) 444-0225,godiva-chocolatier-seattle-3,Godiva Chocolatier,Chocolatiers & Shops,3.5,27,555 Southcenter Mall,Seattle,WA,98188
148,ZRKLi8gteootQXTSXRkQVQ,(206) 420-3869,black-zia-cantina-burien,Black Zia Cantina,"Dive Bars, Pool Halls, New Mexican Cuisine",3.5,81,15212 6th Ave SW,Burien,WA,98166
149,XyPkGzpMyHSbdogEZMdZvA,(360) 886-2659,boots-tavern-black-diamond,Boots Tavern,Dive Bars,5.0,4,31117 3rd Ave,Black Diamond,WA,98010
150,8ZzHToZ_jWzhffOFOTx0VA,(206) 463-0777,cafe-luna-vashon,Cafe Luna,"Coffee & Tea, Bakeries, Sandwiches",3.5,38,9924 SW Bank Rd,Vashon,WA,98070
151,g10Lngu0ahIHljP-4E615g,(253) 833-3541,valley-christian-school-and-preschool-auburn,Valley Christian School & Preschool,"Elementary Schools, Middle Schools & High Schools, Preschools",3.5,3,1312 2nd St SE,Auburn,WA,98002
152,M5_jWLsgTqkYMBQnIZsd9Q,(206) 242-6551,toshis-teriyaki-burien,Toshi's Teriyaki,Japanese,4.5,48,14200 1st Ave S,Burien,WA,98168
153,52qLjlVQcQWdN-7eFfCa2w,(206) 623-1650,bibimbap-seattle,Bibimbap,Korean,4.0,142,95 Marion St,Seattle,WA,98104
154,ubD42VtAT5pGxjd2w15TAg,(253) 277-7925,l-and-l-hawaiian-barbecue-kent,L&L Hawaiian Barbecue,"Hawaiian, Barbeque",3.5,24,20038 68th Ave S,Kent,WA,98032
155,ej6BfKC2K5dQERB3r_PzZQ,(206) 285-3877,hilltop-ale-house-seattle,Hilltop Ale House,"Pubs, American (New)",4.0,199,2129 Queen Anne Ave N,Seattle,WA,98109
156,etbIomYEQpI1B1L2WR_OAg,(425) 641-4442,mayuri-indian-cuisine-bellevue,Mayuri Indian Cuisine,"Indian, Buffets",3.5,344,15400 NE 20th St,Bellevue,WA,98007
157,gr_ygzXxf-bJLtfGKEFvSA,(425) 378-1498,regent-bakery-and-cafe-redmond,Regent Bakery and Cafe,"Bakeries, Hong Kong Style Cafe",3.5,353,15159 NE 24th St,Redmond,WA,98052
158,TM43bmsT-AjAmYIOdJiEbw,(206) 712-7565,junkichi-robata-izakaya-seattle,Junkichi Robata Izakaya,"Izakaya, Sushi Bars, Seafood",4.0,69,224 Broadway E,Seattle,WA,98102
159,w3TNERCYdRS1U9xIdw1kUQ,(206) 709-3806,prūf-cafe-and-bar-seattle,PRŪF - Cafe & Bar,"Bakeries, Cafes",4.5,16,1440 S Jackson St,Seattle,WA,98144
160,j5iOUyGJWSQ252JoQqiQUw,(206) 467-0514,jacks-fish-spot-seattle,Jack's Fish Spot,"Seafood Markets, Seafood, Fish & Chips",3.5,493,1514 Pike Pl,Seattle,WA,98101
161,BVwvkn6F6R-ZRbOO4YFxzQ,(206) 623-8700,mayflower-park-hotel-seattle,Mayflower Park Hotel,Hotels,4.0,185,405 Olive Way,Seattle,WA,98101
162,2fJ4Rmwukbgm-4fQen9aRg,(425) 827-6622,georges-kirkland,George's,"Greek, American (Traditional), Mediterranean",3.5,246,108 Kirkland Ave,Kirkland,WA,98033
163,k74oPA4RA7GpexXcTaHwvw,(206) 762-5125,eagles-fraternal-of-seattle-area-1-seattle,Eagles Fraternal of Seattle Area #1,Social Clubs,5.0,2,8201 Lake City Way NE,Seattle,WA,98115
164,XONiWHwOUxSkjr3Z1OCIcQ,(206) 362-8350,sunis-pizza-and-burgers-shoreline,Suni's Pizza & Burgers,"Pizza, Burgers",3.5,172,17751 15th Ave NE,Shoreline,WA,98155
165,IUNnefzNxL_WS0ZS-zze9g,(253) 813-8889,super-buffet-kent-2,Super Buffet,"Chinese, Buffets",2.5,132,10210 SE 260th St,Kent,WA,98030
166,hzVCYwVFOOUsA9M_Sh6cTQ,(425) 254-1599,new-zen-japanese-restaurant-renton-2,New Zen Japanese Restaurant,"Sushi Bars, Ramen",4.0,130,509 S 3rd St,Renton,WA,98057
167,KDdVIWX2i1NGbdfJIbYzqw,(415) 362-2052,specialtys-cafe-and-bakery-san-francisco-5,Specialty's Cafe & Bakery,"Bakeries, Sandwiches",3.5,384,101 New Montgomery St,San Francisco,CA,94105
168,fy8zyFKcG45cfh3PvYvx-Q,(206) 622-8717,chucks-hole-in-the-wall-bbq-seattle,Chuck's Hole in the Wall BBQ,"Barbeque, Sandwiches",4.0,221,215 James St,Seattle,WA,98104
169,wRD3B88IKiDJdiY0xKW4hQ,(425) 481-1345,grocery-outlet-bargain-market-kenmore,Grocery Outlet Bargain Market,"Grocery, Discount Store",4.0,39,7800 NE Bothell Way,Kenmore,WA,98028
170,wA1oX4-M-vtN5EdwHN2WnQ,(206) 453-3155,brother-barrel-seattle,Brother Barrel,"Cocktail Bars, American (New), Beer Bar",4.5,70,12535 Lake City Way NE,Seattle,WA,98125
171,-lPU9_G_b07xl7ryTaIwwA,(206) 789-4865,the-lockspot-cafe-seattle,The Lockspot Cafe,"American (Traditional), Seafood, Fish & Chips",3.5,256,3005 NW 54th St,Seattle,WA,98107
172,93k27IosZYuWXoOFgMTQyA,(425) 788-2332,longevity-foods-organic-juice-bar-and-deli-duvall,Longevity Foods Organic Juice Bar And Deli,"Juice Bars & Smoothies, Health Markets",4.5,11,14701 Main St NE,Duvall,WA,98019
173,9TJ0Y27FopQzZNlBeQj2jQ,(206) 417-1118,masala-of-india-cuisine-seattle,Masala of India Cuisine,"Indian, Buffets",4.0,176,507 NE Northgate Way,Seattle,WA,98125
174,nCsffMOe5RtdOixmqIDDFw,(206) 762-9805,locker-room-tavern-seattle,Locker Room Tavern,Bars,3.0,19,9633 16th Ave SW,Seattle,WA,98106
175,G9FRp0U380cW9V2vSH9Gnw,(253) 941-1770,taco-time-federal-way,Taco Time,Mexican,3.0,43,2002 South 320th,Federal Way,WA,98003
176,HeJP0ZS0tCCn-X9ezYSz3g,(206) 659-4721,ians-pizza-on-the-hill-seattle,Ian's Pizza on the Hill,"Pizza, American (New), Fast Food",4.0,145,1620 Broadway,Seattle,WA,98122
177,tB8XmGRegz4-EULbxg0qNg,(425) 227-7118,dairy-queen-renton,Dairy Queen,"Fast Food, Ice Cream & Frozen Yogurt",2.5,41,4701 NE 4th St,Renton,WA,98059
178,PPQl2cGmihUtYh5aZ98ayg,(206) 935-7250,luna-park-cafe-seattle,Luna Park Cafe,"American (Traditional), Salad, Breakfast & Brunch",4.0,600,2918 SW Avalon Way,Seattle,WA,98126
179,CSsWVf-eTr6nXkw3HluT-Q,(253) 833-1337,koong-thong-thai-cuisine-auburn,Koong Thong Thai Cuisine,Thai,4.0,154,709 Auburn Way S,Auburn,WA,98002
180,gpIR2GcksSGSrk_ROW6IOQ,(425) 770-1209,tuktuk-mobile-feast-seattle,TukTuk Mobile Feast,"Food Trucks, Laotian",4.5,7,6970 California Ave SW,Seattle,WA,98136
181,9pNtTOTSk7czelNH_Fv_hQ,(206) 784-2699,ballard-76-seattle,Ballard 76,"Convenience Stores, Gas Stations",4.5,4,5715 15th Ave NW,Seattle,WA,98107
182,EETutDQf22SD_ZS-RNxCFw,(206) 527-5973,pho-than-brothers-seattle-4,Pho Than Brothers,"Vietnamese, Soup",3.5,180,7714 Aurora Ave N,Seattle,WA,98103
183,D7WJbzrceBpp0Qryuj6R3g,(206) 328-0144,teriyaki-madness-seattle-2,Teriyaki Madness,Japanese,3.5,93,111 15th Ave E,Seattle,WA,98112
184,ssquZctnaQHml_E3dD872g,(206) 694-5000,washington-state-convention-center-seattle,Washington State Convention Center,Venues & Event Spaces,3.5,115,705 Pike St,Seattle,WA,98101
185,nsEzrYIkeQZ-ii9NWQfOrA,(206) 878-3300,best-western-seattle-airport-hotel-seattle,Best Western Seattle Airport Hotel,Hotels,3.5,84,20717 International Blvd,Seattle,WA,98198
186,ZBwBUrTgQZXlmHQBM_IY3w,(206) 784-5212,chocolati-handmade-chocolates-seattle,Chocolati Handmade Chocolates,"Candy Stores, Chocolatiers & Shops",4.0,7,7708 Aurora Ave N,Seattle,WA,98103
187,iGB_8w6gaublDRVsYHGf0w,(253) 852-9071,kmart-kent,Kmart,Department Stores,1.5,27,24800 W Valley Hwy,Kent,WA,98032
188,mQ59LeqHQ4xxGl5ebrg5tA,(253) 838-1476,best-sushi-federal-way,Best Sushi,"Sushi Bars, Ramen, Noodles",4.0,129,32911 1st Ave S,Federal Way,WA,98003
189,Y1dLGqO8mwmhCN4F2xggYQ,(206) 282-1100,kens-market-seattle,Ken's Market,Grocery,4.5,57,2400 6th Ave W,Seattle,WA,98119
190,lfUj27M0XcHCHuZBoqv4hA,(808) 753-2063,the-brewmasters-bakery-renton,The Brewmaster's Bakery,Bakeries,3.0,2,2000 Benson Rd S,Renton,WA,98058
191,TTxv-x3RZtqPHasTL45yjg,(206) 739-8276,byte-food-truck-seattle,Byte Food Truck,Food Trucks,4.5,12,4611 36th Ave SW,Seattle,WA,98126
192,M1tbnWTSFwmIwdooU8H1fw,(425) 441-8087,treehouse-point-issaquah,Treehouse Point,"Bed & Breakfast, Hotels, Guest Houses",4.5,65,6922 Preston Fall City Rd SE,Issaquah,WA,98027
193,-TB2MdNDmRouxOZ8QSzkFg,(206) 762-3964,marco-polo-bar-and-grill-seattle,Marco Polo Bar & Grill,"Dive Bars, Karaoke, American (Traditional)",4.0,188,5613 4th Ave S,Seattle,WA,98108
194,Cu6SPdP1AIKMdA-ibvs8mg,(206) 323-8116,broadway-cafe-seattle,Broadway Cafe,Vietnamese,4.0,24,1519 Broadway,Seattle,WA,98122
195,QueGkC3fxSRAFt9EdqvTwA,(206) 372-1263,cocinas-kirkland,COCINAS,"Food Trucks, Mexican, Caterers",3.0,3,9800 NE 116th St,Kirkland,WA,98034
196,Kq-sJfHTkLnpc8Qm70sOzQ,(206) 241-1920,subway-seattle-27,Subway,"Sandwiches, Fast Food",2.0,23,15500 1st Ave S,Seattle,WA,98148
197,DNf6XgQglA0-rDQiYEEOQQ,(415) 385-1379,pocket-bakery-seattle,Pocket Bakery,Bakeries,4.0,1,2002 E Union St,Seattle,WA,98122
198,wfumpPAmHic9jEOQvq2mAg,(206) 402-4606,the-bridge-seattle-3,The Bridge,"Sports Bars, American (New), Cocktail Bars",4.0,227,6301 California Ave SW,Seattle,WA,98136
199,hcG4R2JEaQMzNi07a9QCTQ,(360) 825-2520,stop-n-shop-enumclaw,Stop N Shop,Convenience Stores,1.0,1,41604 264th Ave SE,Enumclaw,WA,98022
200,YwIFNb3dlj6GOcrvjwlF2A,(425) 451-1550,ruths-chris-steak-house-bellevue,Ruth's Chris Steak House,Steakhouses,3.5,444,565 Bellevue Sq,Bellevue,WA,98004
201,gU7Jfe4ngWuttqD8E1DrnA,(425) 584-7437,maple-valley-thai-cuisine-maple-valley-2,Maple Valley Thai Cuisine,Thai,4.0,163,26810 Maple Valley Black Diamond Rd SE,Maple Valley,WA,98038
202,24meUwpFV0R5gwxhFKkKXQ,(253) 839-4352,tokyo-japanese-steak-house-federal-way,Tokyo Japanese Steak House,"Steakhouses, Sushi Bars, Teppanyaki",3.5,285,1404 S 320th St,Federal Way,WA,98003
203,OvgzLA4Wt9YyjELF7bhE9w,(425) 487-4019,meritage-meadows-inn-redmond,Meritage Meadows Inn,Bed & Breakfast,5.0,43,21407 NE Union Hill Rd,Redmond,WA,98053
204,6eOJHfIIIP_t850DlppSeQ,(206) 622-7997,house-of-hong-restaurant-seattle,House of Hong Restaurant,"Dim Sum, Seafood, Cantonese",3.0,339,409 8th Ave S,Seattle,WA,98104
205,k7m8O2Ogtiv88ksiqt4meg,(206) 575-8220,doubletree-suites-by-hilton-hotel-seattle-airport-southcenter-seattle,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,"Venues & Event Spaces, Hotels",3.0,88,16500 Southcenter Pkwy,Seattle,WA,98188
206,mqsMpvtRJfZ71wctk-UNTA,(206) 453-4533,metropolitan-cafe-and-deli-seattle-2,Metropolitan Cafe And Deli,"Cafes, Delis",4.5,8,2312 3rd Ave,Seattle,WA,98121
207,Ti5fdqDqmac2rmJTM75HMg,(206) 624-9136,the-goodie-box-seattle,The Goodie Box,Convenience Stores,4.5,5,821 2nd Ave,Seattle,WA,98101
208,pNRFKUk0MB3VG3V6nSShDg,(206) 441-4184,cafe-bee-seattle,Cafe Bee,"Cafes, Korean, Sandwiches",3.0,36,407 Broad St,Seattle,WA,98109
209,KJH5Nyaw1CE_QgDGHtzOWg,(425) 827-2722,big-fish-grill-kirkland,Big Fish Grill,Seafood,3.5,137,10426 Northup Way,Kirkland,WA,98033
210,P17hqiRDNTZyZrMibbPCEw,(425) 391-6877,am-pm-arco-issaquah,Am/Pm Arco,Gas Stations,1.5,8,1403 NW Sammamish Rd,Issaquah,WA,98027
211,BEL5P3MAfU_FbZ7GJ0HVUA,(206) 361-9393,hideaway-restaurant-and-casino-shoreline-3,Hideaway Restaurant & Casino,Casinos,4.0,13,14525 Aurora Ave N,Shoreline,WA,98133
212,Vd4v5p5Ig5mQFz4BNDM6LQ,(425) 728-1870,grocery-outlet-bargain-market-seattle-6,Grocery Outlet Bargain Market,"Grocery, Discount Store",4.5,14,11656 68th Ave S,Seattle,WA,98178
213,hSwWhrlzCr2sAyad-x7UNg,(206) 466-1471,u-don-seattle-3,U:Don,"Japanese, Noodles",4.0,252,1640 12th Ave,Seattle,WA,98122
214,wxXMzqN0nXOMw9HYv2rhOQ,(206) 324-0599,cook-weaver-seattle-2,Cook Weaver,"Modern European, Cocktail Bars",4.5,127,806 E Roy St,Seattle,WA,98102
215,Lp1TXXBIjBJNaNsfN5QvVw,(253) 630-9242,arbys-kent-2,Arby's,"Sandwiches, Fast Food",1.5,22,17051 SE 272nd St,Kent,WA,98042
216,UROppKu3hqpOdQyl639l3Q,(425) 432-1636,wilderness-auto-service-maple-valley,Wilderness Auto Service,"Tires, Auto Repair, Towing",4.0,17,23701 Maple Valley Black Diamond Rd SE,Maple Valley,WA,98038
217,Pin4z3IrIU3HLQj1SCkNhw,(206) 240-9610,mighty-mugs-coffee-tukwila-3,Mighty Mugs Coffee,"Coffee & Tea, Desserts, Juice Bars & Smoothies",5.0,11,14415 Tukwila International Blvd,Tukwila,WA,98168
218,20pc_wh8daWx4c4g_Zi6RQ,(206) 236-2734,subway-mercer-island,Subway,"Fast Food, Sandwiches",2.0,33,7679 SE 27th St,Mercer Island,WA,98040
219,_x2ljyNSvS33XIf5GaSk-Q,(206) 244-4303,genos-coffee-shop-and-bakery-burien,Geno's Coffee Shop & Bakery,"Bakeries, Sandwiches, Coffee & Tea",4.5,30,11620 Ambaum Blvd SW,Burien,WA,98146
220,izzWDAdu1kGiJJ7k-RPAkg,(206) 226-7874,nwts-limo-seattle-3,NWTS Limo,"Limos, Town Car Service",5.0,3,620 Comstock St,Seattle,WA,98109
221,Rr4KFyLV0kEXLdJqjuyhEA,(206) 325-1122,dong-thap-noodles-seattle,Dong Thap Noodles,"Vietnamese, Noodles",3.5,412,303 12th Ave S,Seattle,WA,98144
222,EWCcay5SEi21KtWY6Q1Z1g,(206) 244-3555,angelos-of-burien-burien,Angelo's Of Burien,"Italian, Steakhouses, Wine Bars",4.0,114,601 SW 153rd St,Burien,WA,98166
223,R2KhMh_c1gTmqOXVovn77w,(425) 333-4135,remlinger-farms-carnation,Remlinger Farms,"Pumpkin Patches, Pick Your Own Farms, Attraction Farms",4.0,162,32610 NE 32nd St,Carnation,WA,98014
224,8VsMux4zWPv48V1xbihszA,(206) 521-8933,fortune-garden-seattle,Fortune Garden,"Seafood, Cantonese",4.0,120,424 Maynard Ave S,Seattle,WA,98104
225,wMNdXjBHmv_CoF47LOfbJw,(952) 593-9943,buffalo-wild-wings-minneapolis,Buffalo Wild Wings,Chicken Wings,1.0,1,1600 Utica Ave S,Minneapolis,MN,55416
226,3TLcGtq9EKlD8B6QQ4ommQ,(253) 874-1485,northshore-quality-produce-market-federal-way,Northshore Quality Produce Market,"Fruits & Veggies, Meat Shops, Grocery",4.5,31,35522 21st Ave SW,Federal Way,WA,98023
227,fleRhLskqMoEzfNVO3jRFQ,(253) 838-2415,nutri-fruti-federal-way,Nutri Fruti,"Ice Cream & Frozen Yogurt, Desserts, Mexican",3.0,19,1500 S 336th St,Federal Way,WA,98003
228,GBv6imH1OVnd9Ms0xTnYoQ,(253) 852-0620,julianitos-mexican-food-kent,Julianito's Mexican Food,Mexican,3.5,95,25415 104th Ave SE,Kent,WA,98030
229,LA535wqxA7UJp_yvjLJFDA,(206) 725-9582,tienda-mi-ranchito-seattle,Tienda Mi Ranchito,Mexican,4.5,3,7636 Rainier Ave S,Seattle,WA,98118
230,MPQypfJJEnQVGc5yyafyJw,(253) 631-2456,sharis-kent,Shari's,"American (Traditional), Diners, Breakfast & Brunch",2.5,70,12990 SE Kent Kangley Rd,Kent,WA,98030
231,g8r5jy1KZvn9d67mFG5c7g,(206) 523-1115,wedgwood-broiler-seattle,Wedgwood Broiler,"American (Traditional), Lounges",3.0,161,8230 35th Ave NE,Seattle,WA,98115
232,6SgiEKpKqFrLyzr9lqjnnA,(206) 587-0190,gourmondo-seattle-2,Gourmondo,Caterers,4.5,52,309 S Cloverdale St,Seattle,WA,98108
233,hvXLPuDu7nHagfM4hYU2cA,(206) 684-7481,jefferson-community-center-seattle,Jefferson Community Center,Recreation Centers,4.5,4,3801 Beacon Ave S,Seattle,WA,98108
234,wNa6tLLnrSa6cRPaUBP7pA,(206) 721-2390,rainier-mini-mart-seattle,Rainier Mini Mart,Convenience Stores,5.0,2,6630 Rainier Ave S,Seattle,WA,98118
235,kvdDyc8ona0bJfgVo9W4zA,(425) 641-9484,sugees-box-lunch-co-bellevue-2,Sugee's Box Lunch Co.,"Sandwiches, Food Delivery Services, Salad",4.5,82,13225 NE 20th St,Bellevue,WA,98005
236,vOjoCSIRGiQWgGuLVzRvRw,(425) 709-9000,w-bellevue-bellevue,W Bellevue,Hotels,3.5,48,10455 NE 5th Pl,Bellevue,WA,98004
237,Epr2ylNniNq4lNj9QXwypw,(206) 948-2097,amandine-bakeshop-seattle,Amandine Bakeshop,"Bakeries, Macarons, Patisserie/Cake Shop",4.0,68,1424 11th Ave,Seattle,WA,98122
238,bstkaW67SgfoDskqkwhjSg,(206) 405-4646,yoshinobo-japanese-restaurant-seattle,Yoshinobo Japanese Restaurant,Japanese,3.0,2,520 S Jackson St,Seattle,WA,98104
239,ikUe6TTVYKbgJfOcfEjc2A,(425) 482-2510,william-church-winery-woodinville,William Church Winery,Wineries,4.0,31,14455 Woodinville Redmond Rd,Woodinville,WA,98072
240,EA0Ee1_gZ9Ifhfka0Ofhww,(206) 935-8970,taqueria-guaymas-seattle-2,Taqueria Guaymas,Mexican,3.0,100,4719 California Ave SW,Seattle,WA,98116
241,JceJCoO4MDMFB_6ZAHgbRQ,(206) 453-4892,the-station-seattle-3,The Station,"Coffee & Tea, Mexican",4.5,175,1600 S Roberto Maestas Festival St,Seattle,WA,98144
242,vPYNi5LTk8IMdSNqwjYHbA,(206) 682-0107,zipcar-seattle-2,Zipcar,"Car Rental, Car Share Services",3.0,111,,Seattle,WA,98101
243,HK0V0vH_pCGCi5bqhfNp1w,(206) 722-3876,hoang-lan-seattle,Hoang Lan,"Vietnamese, Noodles",4.0,132,7119 Martin Luther King Jr Way S,Seattle,WA,98118
244,p4ofnH3iIT7yOSNxLxIlwg,(206) 323-7100,keiro-nursing-home-seattle,Keiro Nursing Home,Retirement Homes,3.5,5,1601 E Yesler Way,Seattle,WA,98122
245,iZbtkkGNEjVxjyDg3Pm3lA,(425) 318-6277,duvall-tavern-duvall,Duvall Tavern,"Bars, American (Traditional)",3.5,127,15807 Main St NE,Duvall,WA,98019
246,s-s0y5NmhV0ro8bRbCkzyw,(206) 328-0888,lucky-8s-china-house-seattle,Lucky 8's China House,"Chinese, Bars",3.5,76,1407 14th Ave,Seattle,WA,98122
247,LZfwAHpG8Ud5VZiDERkS2g,(206) 281-7818,fishermens-green-market-and-deli-seattle,Fishermen's Green Market and Deli,"Grocery, Bakeries, Beer, Wine & Spirits",4.5,35,1900 W Nickerson St,Seattle,WA,98119
248,viQFuYg2uJxAYKQN-iEvjA,(253) 288-1911,midori-teriyaki-wok-auburn,Midori Teriyaki Wok,Chinese,4.0,42,1202 Supermall Way,Auburn,WA,98001
249,jgUHq_WbAUxVV48xkTzCcw,(253) 735-9600,red-lion-inn-and-suites-auburn,Red Lion Inn & Suites,Hotels,3.0,22,9 14th St NW,Auburn,WA,98001
250,GAWh516MfpWl5l0Gc0wbhQ,(206) 388-1000,residence-inn-by-marriott-seattle-downtown-convention-center-seattle,Residence Inn by Marriott Seattle Downtown/Convention Center,"Hotels, Venues & Event Spaces",4.0,16,1815 Terry Ave,Seattle,WA,98101
251,LU9z5QEROKiNtGzwiE57Nw,(425) 497-5100,feed-co-burgers-redmond,Feed Co Burgers,Burgers,3.5,244,7990 Leary Way NE,Redmond,WA,98052
252,rWqlLP91xuILoorQSsta4w,(206) 329-4939,saigon-bistro-seattle,Saigon Bistro,Vietnamese,4.0,46,1032 S Jackson St,Seattle,WA,98104
253,-N63pJPluKsmvOBNjTEtDA,(206) 525-1813,veraci-pizza-seattle,Veraci Pizza,Pizza,4.0,438,500 NW Market St,Seattle,WA,98107
254,uIoaezlz_NFSSyfSc1jb2Q,(425) 429-6961,la-parisienne-french-bakery-bellevue-5,La Parisienne French Bakery,"Cafes, Patisserie/Cake Shop",3.0,12,288 106th Ave NE,Bellevue,WA,98004
255,tLbzNlev-1n8VU-VBURA_w,(206) 782-1999,the-thirsty-fish-seattle,The Thirsty Fish,"American (New), Sports Bars",4.0,84,9041 Holman Rd NW,Seattle,WA,98117
256,1e7m-G8uEIl2wG0tcWk60w,(206) 485-7385,cursed-oak-seattle-2,Cursed Oak,"Bars, Breakfast & Brunch",3.5,79,2137 2nd Ave,Seattle,WA,98121
257,fC7LjIYyl_k6-H7_AEhQVw,(206) 633-3262,best-of-bento-seattle,Best of Bento,"Sushi Bars, Japanese",3.0,143,4245 University Way NE,Seattle,WA,98105
258,3hxncVCRPfmKLOyiXKXbDw,(206) 441-8844,sushi-kashiba-seattle,Sushi Kashiba,"Japanese, Sushi Bars",4.5,713,86 Pine St,Seattle,WA,98101
259,oRN2H6Tk-AQCEsQTJiRCsg,(206) 324-9210,wildrose-seattle,Wildrose,Gay Bars,3.0,152,1021 E Pike St,Seattle,WA,98122
260,3hNrp9kvMh69yL1ej82iPQ,(425) 558-3994,warr-king-wines-woodinville,Warr-King Wines,Wineries,4.0,12,19501 144th Ave NE,Woodinville,WA,98072
261,ByDHOY1Yt4kVGscHbIDzTQ,(626) 964-5356,round1-puente-hills-city-of-industry,Round1 Puente Hills,"Arcades, Karaoke, Bowling",3.5,1084,1600 S Azusa Ave,City of Industry,CA,91748
262,ka-colIpT5Y8AMD34xLQUQ,(206) 596-5024,holy-cow-seattle-seattle,Holy Cow Seattle,"Farmers Market, Food Stands",5.0,9,Queen Anne Farmers Market,Seattle,WA,98109
263,VGQHzuUViWkO-J3KRDXEhQ,(206) 766-0298,sushi-samurai-seattle,Sushi Samurai,Sushi Bars,3.5,186,1817 Queen Anne Ave N,Seattle,WA,98109
264,wzF1QVaymkysYJ8W8QWcZw,(206) 850-3432,charlies-buns-n-stuff-seattle-3,Charlie's Buns N' Stuff,"Cheesesteaks, Burgers, American (New)",4.0,11,1521 SW 98th St,Seattle,WA,98106
265,OHjxX4WxJRZyngrHQQ0TOQ,(206) 322-1019,assimba-ethiopian-cuisine-seattle,Assimba Ethiopian Cuisine,Ethiopian,4.0,92,2722 E Cherry St,Seattle,WA,98122
266,spfVScrebCzjjEiDsm5LPg,(206) 937-9539,7-eleven-seattle-6,7-Eleven,"Convenience Stores, Coffee & Tea",1.5,10,2429 Harbor Ave SW,Seattle,WA,98126
267,hpBXRGMCVQ8ykZqUXPNpeA,(206) 402-3699,56th-street-market-seattle-2,56th Street Market,"Convenience Stores, Grocery",5.0,13,2201 N 56th St,Seattle,WA,98103
268,IF97WV4mkcqZ-fv9OFDdXQ,(425) 881-5004,sages-restaurant-redmond,Sages Restaurant,"Italian, Gluten-Free",4.0,195,15916 NE 83rd St,Redmond,WA,98052
269,_X8Gem2YA1s2crAJIwZCNg,(425) 455-4321,cactus-restaurants-bellevue,Cactus Restaurants,"Tex-Mex, Mexican, New Mexican Cuisine",4.0,565,535 Bellevue Sq,Bellevue,WA,98004
270,hidfYu-sQOx26xVyIv_L4w,(206) 782-9966,veras-restaurant-seattle,Vera's Restaurant,"Diners, American (Traditional), Breakfast & Brunch",3.5,107,5417 22nd Ave NW,Seattle,WA,98107
271,VInYkRDOrdGMr8TVCJM3Eg,(425) 228-0758,cedar-river-market-renton,Cedar River Market,Grocery,5.0,1,3418 SE 6th St,Renton,WA,98058
272,ShLvbrlY9qlJOwhkRINYOQ,(206) 335-7940,main-st-gyros-seattle,Main St. Gyros,Greek,4.0,151,301 2nd Ave Ext S,Seattle,WA,98104
273,UUXd9qlsP22CjZ6h5xd_TQ,(425) 271-9614,cedar-river-montessori-school-renton,Cedar River Montessori School,Montessori Schools,4.0,4,15828 SE Jones Rd,Renton,WA,98058
274,6pVGmsuyl8hp2-C7okaAnQ,(206) 824-0327,new-tokyo-teriyaki-des-moines,New Tokyo Teriyaki,Japanese,4.5,72,22340 Marine View Dr S,Des Moines,WA,98198
275,CDLDGTL1xq0QrZllgPd7QQ,(206) 257-5021,wingstop-seattle,Wingstop,Chicken Wings,3.5,56,2600 SW Barton St,Seattle,WA,98126
276,ceyKU6C2xcMQbbPdoqTC2Q,(425) 484-9433,eastside-pc-repair-bellevue,Eastside PC Repair,IT Services & Computer Repair,3.0,2,14648 SE Eastgate Way,Bellevue,WA,98007
277,xUT1A-Y1p3h8VAlKqnuC4Q,(206) 542-1250,circle-k-shoreline,Circle K,"Gas Stations, Convenience Stores",1.5,3,20409 Aurora Ave N,Shoreline,WA,98133
278,g981wKSTJY6Ff0f_PPg1RA,(206) 542-1250,bp-76-gas-station-seattle,BP 76 Gas Station,Gas Stations,2.5,3,20409 Aurora Ave N,Seattle,WA,98133
279,-7Q7IVlnKTtkdn0qpdfjkg,(206) 282-3435,bay-cafe-seattle,Bay Cafe,"Breakfast & Brunch, American (Traditional)",3.5,128,1900 W Nickerson St,Seattle,WA,98119
280,eYlc_8WcvsGDGNJK_TWYAA,(206) 624-4890,teriyaki-plus-seattle,Teriyaki Plus,"Japanese, Korean",4.0,24,4001 Airport Way S,Seattle,WA,98108
